gX,gZ,gY,aX,aZ,aY,p1,p2,p3
-333.18,264.14,-3.57,-0.84,1.05,-1.23,1019,1855,1808
-317.72,290.04,4.02,-0.77,1.11,-1.29,1004,1853,1808
-300.70,313.72,6.40,-0.80,1.16,-1.29,1022,1856,1808
-278.11,336.15,19.54,-0.47,1.31,-1.45,1022,1851,1808
-260.53,355.16,34.90,-0.46,1.35,-1.39,1031,1853,1809
-167.91,441.83,117.59,0.26,1.40,-1.35,1036,1853,1809
-139.11,461.05,137.85,0.21,1.38,-1.24,1041,1852,1808
-138.55,463.62,154.52,0.19,1.48,-0.87,1042,1854,1808
-130.98,468.75,143.35,-0.03,1.71,-1.54,1047,1856,1808
-89.19,473.83,117.25,-0.70,1.73,-1.55,1046,1853,1806
-39.98,413.82,259.96,0.88,1.98,-1.70,1043,1855,1813
-35.28,399.05,187.77,-0.46,1.69,-1.55,1041,1854,1820
-27.28,397.62,124.66,-0.39,1.58,-1.13,1041,1855,1824
8.63,361.24,98.63,0.39,1.65,-1.41,1042,1854,1823
49.54,332.23,97.03,0.49,1.95,-1.94,1042,1854,1838
73.97,292.43,95.41,0.26,1.75,-1.01,1041,1856,1838
176.69,157.75,1.58,-0.17,1.47,-0.64,1035,1855,1842
